P003534,NEIL D.O.O Beograd-obrisan PIB,Serbia,BEOGRAD,100031099,
P003535,ORTO SYSTEM D.O.O. Beograd,Serbia,BEOGRAD,100278136,
P003536,SAMOSTALNA ZANATSKA RADNJA GS ELEKTRO SEKULA GELIC PR NOVI SAD,Serbia,NOVI SAD,104460605,Lekic Leko
P003537,TERMOMONT D.O.O. Beograd,Serbia,BEOGRAD,100290037,Antolic Dragan
P003538,DIDIX MB COMPANY D.O.O. Beograd,Serbia,BEOGRAD,106105436,
P003539,NELTEX PLUS D.O.O. Beograd,Serbia,BEOGRAD - ZVEZDARA,100700933,Japundza Milan
P003540,LOREN LINE D.O.O,Serbia,ZEMUN,10011276,
P003541,TOPIZ-RZPIT Beograd,Serbia,BEOGRAD - BORCA,100249625,
P003542,SUMADIJA ELEKTRO PR NENAD CVETKOVIC NEGOTIN,Serbia,NEGOTIN,100776763,Japundza Milan
P003543,AUTO KODEKS Beograd,Serbia,BEOGRAD,101719122,
P003544,PC SOLUTIONS Pancevo,Serbia,PANCEVO,106064379,
P003545,ITSC LTD YU d.o.o. Beograd,Serbia,BEOGRAD,101853477,
P003546,SIMEX TRADE D.O.O. Beograd,Serbia,BEOGRAD,100299411,
P003547,FARMALOGIST D.O.O. Beograd,Serbia,BEOGRAD,100270693,
P003548,GOZBA D.O.O. Vojka,Serbia,VOJKA,104120435,Uniprom -
P003549,VECAR VILJUSKARI DOO BEOGRAD (ZEMUN),Serbia,BEOGRAD - ZEMUN,104865860,Ristic Sinisa
P003550,CENTAR UZELAC D.O.O Zemun,Serbia,ZEMUN,100200608,
P003551,ELRON D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,106266183,
P003552,SIPAD KOMERC doo N.Banovci,Serbia,NOVI BANOVCI,101243553,
P003553,AC-DC 015 D.O.O Sabac,Serbia,SABAC,105945471,
P003554,OPTIMA MODRICA D.O.O. Zemun,Serbia,ZEMUN,100045444,
P003555,JASTOG D.O.O. Beograd,Serbia,BEOGRAD,102476763,
P003556,SKALA GARDEN D.O.O Palic,Serbia,PALIC,103604816,
P003557,HELI VILJUSKARI GROUP DOO Zemun,Serbia,ZEMUN,105666379,
P003558,COMPREX D.O.O. Valjevo,Serbia,VALJEVO,101495027,
P003559,UMT INDUSTRIJA,Serbia,BEOGRAD,,
P003560,MIKRA PLUS D.O.O. S.Pazova,Serbia,STARA PAZOVA,104086915,
P003561,C.R.S.N.  D.O.O.,Serbia,BEOGRAD,100373266,
P003562,TEHNICOM COMPUTERS D.O.O Beograd,Serbia,BEOGRAD,100268432,
P003563,CORMEL LIGHTING D.O.O. Beograd,Serbia,BEOGRAD,105943373,
P003564,MOND ELEKTRO D.O.O Beograd,Serbia,BEOGRAD,100165095,
P003565,B.M.R.  D.O.O. Sabac,Serbia,SABAC,102659948,
P003566,AMC AFRODITA MODA COLLECTION D.O.O. Beograd,Serbia,BEOGRAD,100066344,
P003567,TRAC JUNIOR  Zemun,Serbia,Zemun Batajnica,104547429,
P003568,SZTKR NIKITOVIC VITOMIR NIKITOVIC PR Arandelovac,Serbia,ARANDELOVAC,105781469,
P003569,ALEX  E&C D.O.O. Beograd,Serbia,BEOGRAD,104924445,Cupac Jovana
P003570,INSTITUT ZA BEZBED. I SIGURNOST NA RADU N.Sad,Serbia,NOVI SAD,102291652,
P003571,PILE-PROM DOO Kovilj,Serbia,KOVILJ,101696174,
P003572,GALEB FSU AD. Beograd,Serbia,BEOGRAD,100165343,
P003573,STIL-B D.O.O Smederevo,Serbia,SMEDEREVO,100363416,Uniprom -
P003574,STANKOVIC SASA,Serbia,N.BANOVCI,1806963710095,
P003575,SZR ELEKTROSJAJ PLUS VASO GRULOVIC PREDUZETNIK,Serbia,Zemun Batajnica,100102498,
P003576,ANTENALL DOO Zemun,Serbia,Zemun Batajnica,102704270,Milasevic Dijana
P003577,ZITO DUNAV AGRO A.D.,Serbia,BATAJNICA-Zemun,107741357,
P003578,MINEL TRANSFORMATORI AD Ripanj,Serbia,RIPANJ,100002143,
P003579,LUNATRONIK D.O.O.,Serbia,BEOGRAD,102104653,
P003580,FIPOS KONSALTING AD Beograd,Serbia,BEOGRAD,100154939,
P003581,BEO-EXPORT SERVICES D.O.O. Zemun,Serbia,ZEMUN,103521841,
P003582,MICRONET CABELS Jagodina,Serbia,JAGODINA,104091720,
P003583,DOO SLOVAS CACAK,Serbia,CACAK,101110058,Japundza Milan
P003584,JOKEY BG D.O.O. N.Pazova,Serbia,N.PAZOVA,100538480,
P003585,PREDUZECE ZA TRGOVINU I USLUGE FERO ELEKTRO KOMERC DOO BEOGRAD (VOZDOVAC),Serbia,BEOGRAD - VOZDOVAC,103257155,Milasevic Dijana
P003586,RIP D.O.O. N.Sad,Serbia,NOVI SAD,101030288,
P003587,ZANATSKO TRGOVINSKA RADNJA NA MALO I VELIKO DAROVAN RADIVOJEVIC Zemun,Serbia,ZEMUN,100193366,
P003588,FLASH CAR D.O.O. Zemun,Serbia,ZEMUN,105831657,
P003589,DRUSTVO ZA PROIZVODNJU INZENJERING I IZVOZ UVOZ GATES DOO, BEOGRAD (ZEMUN),Serbia,ZEMUN,100285344,Ristic Sinisa
P003590,EKOVEL CENTAR D.O.O Zemun,Serbia,ZEMUN,106096075,
P003591,ELPA DOO Pancevo,Serbia,PANCEVO,102966023,Kahrimanovic Ivan
P003592,B.A.G.HABULIN LIFTOVI - U LIKVIDACIJI,Serbia,ZEMUN,103693270,
P003593,MACCHINA SECURITY DOO BEOGRAD,Serbia,N.BEOGRAD,102704261,Kuduzovic Velibor
P003594,BOOMERANG SZTR Zemun,Serbia,ZEMUN,105527955,
P003595,BIOPRODUKT D.O.O Cacak,Serbia,CACAK,101113208,
P003596,TOVERS NET D.O.O N.Beograd,Serbia,N.BEOGRAD,105677156,
P003597,MIHAJLO PUPIN OSNOVNA SKOLA Beograd,Serbia,BEOGRAD,106246235,
P003598,GRAND CASINO D.O.O. Beograd,Serbia,BEOGRAD,104108872,
P003599,PARADOX LOOK D.O.O N.Beograd,Serbia,NOVI BEOGRAD,105351683,
P003600,KLIMA M D.O.O. Beograd,Serbia,BEOGRAD,100207850,
P003601,ELPORT D.O.O.,Serbia,PIROT,100353605,Kuduzovic Velibor
P003602,POLIPAK D.O.O. Batocina,Serbia,BATOCINA,101218834,
P003603,TRANSPALET D.O.O. Beograd,Serbia,BEOGRAD,106177512,
P003604,Agencija i SZTR Promoter Zemun - ugasen PIB,Serbia,ZEMUN,103500539,
P003605,INTER-KOP D.O.O. Sabac,Serbia,SABAC,100109401,
P003606,ALKALOID D.O.O. Beograd,Serbia,BEOGRAD,100822703,
P003607,MY HOME STAMBENA ZADRUGA Svilajnac,Serbia,SVILAJNAC,103560305,
P003608,RIMEX Beograd,Serbia,BEOGRAD,100183236,
P003609,RIMEX,Serbia,BEOGRAD,100183236,
P003610,DELTA TRANSPORTNI SISTEM - D.T.S.  D.O.O. BEOGRAD,Serbia,BEOGRAD,105719592,Ristic Sinisa
P003611,TIM SISTEM D.O.O. N.Pazova,Serbia,N.PAZOVA,102782481,
P003612,ZVEZDA ENTERIJERI DOO N.Pazova,Serbia,NOVA PAZOVA,,
P003613,LNO D.O.O.,Serbia,N.BEOGRAD,102057400,
P003614,AXXON,Serbia,BEOGRAD,100380554,
P003615,AXXON TRADING DOO Beograd,Serbia,BEOGRAD-BORCA,100380554,
P003616,ALAS RAKOVAC AD NOVI SAD ne koristiti,Serbia,NOVI SAD,100236686,
P003617,RACUNOVODSTVO D.O.O Beograd,Serbia,BEOGRAD,100299575,
P003618,PEGAZ doo S.Pazova,Serbia,STARA PAZOVA,101245442,
P003619,BOZANOVIC D.O.O. S.Pazova,Serbia,STARA PAZOVA,104240189,
P003620,VP 1094 BEOGRAD,Serbia,Zemun Batajnica,102116082,
P003621,KIA AUTO D.O.O. Zemun,Serbia,ZEMUN,100005924,
P003622,LDC DOO BEOGRAD,Serbia,BEOGRAD - STARI GRAD,105810715,Lekic Leko
P003623,GUPING D&M PREDUZECE ZA GEODEZIJU Beograd,Serbia,BEOGRAD,,
P003624,HOTEL OBERON DOO Beograd,Serbia,BEOGRAD,106339846,
P003625,BATA TRANS DOO N.Pazova,Serbia,N.PAZOVA,100488573,
P003626,APEX SERVCE D.O.O Zemun,Serbia,ZEMUN,105357254,
P003627,HERZ ARMATUREN DOO NOVA PAZOVA,Serbia,NOVA PAZOVA,105626087,Kocic Ana
P003628,AVANGLION DOO N.Beograd,Serbia,NOVI BEOGRAD,103099520,
P003629,MIRADEX D.O.O. Beograd (Zemun),Serbia,ZEMUN,100013124,
P003630,GRADINA D.O.O. Zemun,Serbia,ZEMUN,100013825,Kahrimanovic Ivan
P003631,USTANOVA TEHNICKO-EKONOMSKI CENTAR KLINICKOG CENTRA SRBIJE,Serbia,BEOGRAD,100183113,Milasevic Dijana
P003632,TIS D.O.O. Ivanjica,Serbia,IVANJICA,101062612,Uniprom -
P003633,BELMONT D.O.O. Ub,Serbia,UB,101351611,
P003634,MESNA ZAJEDNICA PRHOVO,Serbia,PRAHOVO,101426158,
P003635,REXTON D.O.O.,Serbia,BEOGRAD,,
P003636,ELEKTRIK S.Z.R. Lazarevac,Serbia,LAZAREVAC,101136040,
P003637,BRITA D.O.O. N.Beograd,Serbia,N.BEOGRAD,104083596,
P003638,21 MAJ D.O.O.FTMT Beograd,Serbia,BEOGRAD,100169463,
P003639,ELPIDA D.O.O Zemun,Serbia,ZEMUN,100249254,
P003640,ELINS d.o.o. N.Sad,Serbia,NOVI SAD,100461434,Zecevic Aleksandar
P003641,ELEKTROSRBIJA DOO KRALJEVO ED Cacak,Serbia,CACAK,101957610,
P003642,ELEKTROSRBIJA DOO KRALJEVO ED Lazarevac,Serbia,LAZAREVAC,101957610,
P003643,ELEKTROSRBIJA DOO KRALJEVO ED Uzice,Serbia,UZICE,101957610,
P003644,ELEKTROSRBIJA DOO KRALJEVO ED Valjevo,Serbia,VALJEVO,101957610,
P003645,ELEKTROSRBIJA DOO KRALJEVO ED Jagodina,Serbia,JAGODINA,101957610,
P003646,ELEKTROSRBIJA DOO KRALJEVO ED Arandelovac,Serbia,ARANDELOVAC,101957610,
P003647,POLET DOO Uzice,Serbia,UZICE,100601996,
P003648,TEHNO-GRAND DOO S.Mitrovica,Serbia,SREMSKA MITROVICA,100796381,
P003649,TECOM ELECTRONIC Beograd,Serbia,BEOGRAD,100167172,
P003650,MYSTIC COSMETICS D.O.O. BEOGRAD,Serbia,BEOGRAD,106063097,
P003651,BMB EKSPERT D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,105977039,
P003652,LIBERO,Serbia,BEOGRAD,102224843,
P003653,ELEKTROMARKET GRUP D.O.O Kragujevac,Serbia,KRAGUJEVAC,104161930,
P003654,CTC - UNIT D.O.O. Beograd,Serbia,BEOGRAD,100171520,
P003655,IVANIUM D.O.O. Beograd,Serbia,BEOGRAD,104642052,
P003656,VITON D.O.O. BEOGRAD-BOLEC,Serbia,BOLEC,101389227,
P003657,GEKO ELECTRIC DOO N.Beograd,Serbia,N.BEOGRAD,106202912,
P003658,NISKOGRADNJA JKP Kragujevac,Serbia,KRAGUJEVAC,101577434,
P003659,AVALON PARTNERS D.O.O. N.Beograd,Serbia,N.BEOGRAD,101686130,Djordjevic Ivana
P003660,TCS S.E. EUROPE D.O.O. Vrsac,Serbia,VRSAC,102270074,
P003661,PIK BECEJ  A.D.-ne koristiti,Serbia,BECEJ,100435150,Uniprom -
P003662,PLASTECH D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,103862018,
P003663,PAN-GRAF DRAGUTIN PANIC SR S.Pazova,Serbia,STARA PAZOVA,100535688,
P003664,FIT-FS D.O.O. N.Beograd,Serbia,N.BEOGRAD,104947685,
P003665,VUK PETROL N.Beograd,Serbia,N.BEOGRAD,105092648,
P003666,PFI D.O.O. Beograd,Serbia,BEOGRAD,106202769,
P003667,ELEKTROSKLOP DOO Beograd,Serbia,BEOGRAD - KALUDERICA,106439953,
P003668,INGO CENTAR Batajnica,Serbia,BATAJNICA-Zemun,103259976,
P003669,EUROVENT 69 DOO BEOGRAD,Serbia,BEOGRAD - VRACAR,106277245,Kocic Ana
P003670,EUROTRANS TURS,Serbia,KOCELJEVA,,
P003671,IMSA D.O.O. Zemun,Serbia,ZEMUN,104929432, imglas@ptt.yu
P003672,MACCHIATO Golubinci,Serbia,GOLUBINCI,104643069,
P003673,MEDIADA D.O.O Beograd,Serbia,BEOGRAD,105781983,
P003674,BALKAN - N KOMERC D.O.O. N.Banovci,Serbia,N.BANOVCI,102057547,
P003675,AGRO RUMEN,Serbia,RUMA,,
P003676,FS - GITARIC D.O.O. - ne koristiti,Serbia,BEOGRAD,105351976,
P003677,PROMOTEL SAMOSTALNA AGENCIJA Beograd,Serbia,BEOGRAD,103456513,
P003678,SAGA DRVO D.O.O. Beograd,Serbia,N.BEOGRAD,105377352,Japundza Milan
P003679,GRAPPOLO INTERNATIONAL D.O.O. BEOGRAD,Serbia,BEOGRAD,102010664,
P003680,ZOMAR COOP D.O.O. Surcin,Serbia,SURCIN-JAKOVO,100834268,
P003681,RADNJA ZA MOLERSKO FARBARSKE RADOVE ZORAN ZDRAVKOVIC PR BEOGRAD (SAVSKI VENAC),Serbia,BEOGRAD,,
P003682,VEKTOR INVEST D.O.O. N.Beograd,Serbia,N.BEOGRAD,100349776,
P003683,IHP PRAHOVO HOLDING A.D. PRAHOVO U RESTRUKTUIRANJU,Serbia,PRAHOVO,100777145,
P003684,STAMBENA ZADRUGA SOMBOR,Serbia,SOMBOR,101843387,
P003685,BRIFER STZKR INAJETOVIC REDZO PR Prijepolje,Serbia,PRIJEPOLJE,103662150,
P003686,RTB RUDNIK BAKRA MAJDANPEK d.o.o. U RESTRUKTUIRANJU,Serbia,MAJDANPEK,100987136,
P003687,POLITEHNIKA - SKOLA ZA NOVE TEHNOLOGIJE N.Beograd,Serbia,N.BEOGRAD,104266332,
P003688,KONSING D.O.O. Beograd,Serbia,BEOGRAD,105644084,
P003689,M.D.V. BONIC - COMMERCE D.O.O. Belegis,Serbia,BELEGIS,103840999,
P003690,GRUBIN EXPORT-IMPORT D.O.O. S.Pazova,Serbia,ST.PAZOVA,101245104,Japundza Milan
P003691,ELTEC Export-Import D.O.O Beograd,Serbia,BEOGRAD,101013241,
P003692,EUROTRANS-TURS Koceljeva,Serbia,KOCELJEVA,100085538,
P003693,KONTAKT PAPIR D.O.O. TAPETINO Beograd,Serbia,BEOGRAD,100265471,
P003694,TERMO KOMERC D.O.O. N.Beograd,Serbia,N.BEOGRAD,101682482,
P003695,BT - SYSTEM DOO B.Topola,Serbia,BACKA TOPOLA,106376213,
P003696,PANELEKTRO I.E.P. DOO PANCEVO,Serbia,PANCEVO,105727015,
P003697,VIKLER VID SZR Batajnica,Serbia,BATAJNICA-Zemun,101539772,
P003698,TRGO POFI Beograd,Serbia,BEOGRAD,101719737,
P003699,NIKA GROUP D.O.O Beograd,Serbia,BEOGRAD,103222793,
P003700,LARGO DOO,Serbia,UZICE,101813751,
P003701,KANTAL DOO BEOGRAD - RIPANJ,Serbia,RIPANJ,100379961,
P003702,TEHNO-CHEM D.O.O Beograd,Serbia,BEOGRAD,100209138,
P003703,KOVAC MONT D.O.O. S.Pazova,Serbia,ST.BANOVCI,103075239,Zecevic Mirjana
P003704,JMC d.o.o. za trgovinu i usluge N.Sad,Serbia,NOVI SAD,103172477,
P003705,ZLATIBORAC D.O.O. Beograd,Serbia,BEOGRAD,101014156,
P003706,KUCA TEPIHA TRGOVINSKO ZANATSKA RADNJA Batajnica,Serbia,BATAJNICA-Zemun,100094590,
P003707,SA KOMERC D.O.O. Jagodina,Serbia,JAGODINA,101154497,
P003708,D&B COMPANY D.O.O. S.Banovci,Serbia,ST.BANOVCI,100533137,
P003709,NES COMMUNICATIONS D.O.O. Beograd,Serbia,BEOGRAD,104655168,
P003710,AS BEOSTAN COMPANY DOO N.Beograd,Serbia,NOVI BEOGRAD,103351991,
P003711,MIP-LIVNICA D.O.O. Cuprija,Serbia,CUPRIJA,101373941,
P003712,BS-ITAL CO D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,100009587,
P003713,CUBI doo N.Sad,Serbia,NOVI SAD,101691104,
P003714,ALTOM D.O.O Sid,Serbia,SID,101416603,
P003715,MAKOTO D.O.O. Beograd,Serbia,BEOGRAD,105440513,
P003716,JP PTT SAOBRACAJA "SRBIJA" RJ "ODRZAVANJE" BEOGRAD,Serbia,BEOGRAD,100002803,
P003717,ALEXTRA D.O.O. Beograd,Serbia,BEOGRAD,105909804,
P003718,ACTIVE DESIGN D.O.O. Sremcica,Serbia,SREMCICA,104766158,Antolic Dragan
P003719,AMB GOLD PLUS N.Pazova,Serbia,N.PAZOVA,106083742,
P003720,KROJAC D.O.O. Zemun,Serbia,ZEMUN,104594423,
P003721,HELIOS TNT GROUP DOO Temerin,Serbia,TEMERIN,105902495,Kuduzovic Velibor
P003722,AUTOCOBEST D.O.O Mladenovac,Serbia,MLADENOVAC,106191138,
P003723,ONDINA doo Zemun,Serbia,ZEMUN,104450583,
P003724,ELBI DOO VALJEVO,Serbia,VALJEVO,100067992,
P003725,ELMOT d.o.o. Pozarevac,Serbia,POZAREVAC,106450887,Zecevic Mirjana
P003726,STRUJAMONT SM D.O.O. SAJKAS,Serbia,TITEL,10644084,
P003727,S.J.U. JUGOSLOVENSKI PREGLED Beograd-obrisan PIB,Serbia,BEOGRAD,100047069,
P003728,ABC GRAFIKA SR N.Pazova,Serbia,NOVA PAZOVA,103354414,
P003729,GRADNJA GRADEVINSKO ZANATSKA ZADRUGA S.Pazova,Serbia,STARA PAZOVA,100537989,
P003730,ABB D.O.O. Beograd,Serbia,BEOGRAD,103126037,
P003731,BBS SERBIA D.O.O. Kragujevac,Serbia,KRAGUJEVAC,106148702,
P003732,Opsta bolnica ANALIFE Zemun,Serbia,ZEMUN,104965704,
P003733,UTC COMPANY N.Beograd,Serbia,NOVI BEOGRAD,100429821,
P003734,LUMA D.O.O.,Serbia,BEOGRAD,104068878,
P003735,TIPTEH DOO Beograd,Serbia,BEOGRAD- VRCIN,103198505,Milasevic Dijana
P003736,MERKANTILE D.P. N.Beograd,Serbia,N.BEOGRAD,100431833,
P003737,BAMIRON BG D.O.O. Zemun,Serbia,ZEMUN,103664813,
P003738,KOLUBARA D.O.O. Mionica,Serbia,MIONICA (VAROSICA),101391958,
P003739,ZAOKA D.O.O Beograd,Serbia,BEOGRAD,105202131,
P003740,LITTERA D.O.O.,Serbia,KRUSEVAC,100229167,
P003741,MULTIFIN doo Beograd,Serbia,BEOGRAD,104785466,
P003742,TRIPLE JUMP D.O.O N.Beograd,Serbia,NOVI BEOGRAD,103899861,
P003743,LUNEX TTP d.o.o.,Serbia,N.SAD,,
P003744,TAUR MC TONA Beograd,Serbia,BEOGRAD,1002177744,
P003745,ZVEZDA CITY OAZA D.O.O Beograd,Serbia,BEOGRAD,101019561,
P003746,ENEL PS D.O.O. N.Beograd,Serbia,NOVI BEOGRAD,100822561,Kahrimanovic Ivan
P003747,JU-POLEPROM D.O.O. Beograd,Serbia,BEOGRAD,103641269,
P003748,ELDAM DOO Ivanjica,Serbia,IVANJICA,104646278,
P003749,KM SAMOSTALNA ZANATSKA-TRGOVINSKA RADNJA,Serbia,CACAK,,
P003750,KNEZ PETROL D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,103223995,Kuduzovic Velibor
P003751,DC GRAFICKI CENTAR D.O.O. Beograd,Serbia,BEOGRAD,102304739,
P003752,EL-VOD-JUM S.T.R,Serbia,NOVI BEOGRAD,,
P003753,KRAJINA-INZENJERING D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,100092483,
P003754,PEKOM Inzenjering d.o.o. Kraljevo,Serbia,KRALJEVO,105226068,Uniprom -
P003755,RADULOVIC GRADNJA Beograd,Serbia,BEOGRAD,103544476,
P003756,KIKA NAMESTAJ D.O.O N.Beograd,Serbia,N.BEOGRAD,104961304,
P003757,AGRORID doo N.Sad,Serbia,NOVI BEOGRAD,100835638,
P003758,JUGOISTOK D.O.O Nis,Serbia,NIS,104196932,
P003759,ddd,Serbia,BEOGRAD,,
P003760,ZEP STR JELENA STANIC Zemun,Serbia,ZEMUN,101958774,
P003761,S - FRIGO D.O.O. S.Banovci,Serbia,ST.BANOVCI,104473548,
P003762,GRADSKI ZAVOD ZA JAVNO ZDRAVLJE Beograd,Serbia,BEOGRAD,100044907,
P003763,TRGOELEKTRO D.O.O. Beograd,Serbia,BEOGRAD,106645357,
P003764,NINAKO-BUIS D.O.O. N.Sad,Serbia,NOVI SAD,106389515,
P003765,ELCOM - LOVRE D.O.O. Zemun,Serbia,ZEMUN,101959092,
P003766,NAILS D.O.O. Pancevo,Serbia,PANCEVO,101819821,
P003767,PZP "BEOGRAD",Serbia,BEOGRAD,,
P003768,AUTOPREVOZNIK DRAGAN ANDRIC Surcin,Serbia,SURCIN-JAKOVO,102481953,
P003769,ELGRAD BIRO ZA PROJEKTOVANJE Sr.Mitrovica,Serbia,SREMSKA MITROVICA,100589384,
P003770,MAGRUS TRADE D.O.O. Jarak,Serbia,JARAK,105853316,
P003771,STARLITE D.O.O. Beograd,Serbia,BEOGRAD,106661661,
P003772,OMEGA PLUS S.T.Z.R. Ljubovija,Serbia,LJUBOVIJA,102786250,
P003773,MARKONS D.O.O. Obrenovac,Serbia,OBRENOVAC,101211351,
P003774,ZADRUGAR D.O.O. Ljubovija,Serbia,LJUBOVIJA,101302164,
P003775,FANTINI SCIANTICO DOO BEOGRAD,Serbia,N.BEOGRAD,105351976,
P003776,AUROPLAST D.O.O. Beograd,Serbia,BEOGRAD,104385126,
P003777,MEDIA WORKS D.O.O. Beograd,Serbia,BEOGRAD,100066385,
P003778,MIT D.O.O. Cacak,Serbia,CACAK,102033558,
P003779,GT LINE D.O.O. Batajnica,Serbia,BATAJNICA-Zemun,104414030,
P003780,DIV-TRADES D.O.O. Celarevo,Serbia,CELAREVO,100751610,Basara Milorad
P003781,BOBA SR Sopot,Serbia,SOPOT,101359888,
P003782,ELEKTROKOVINA D.O.O Beograd,Serbia,BEOGRAD,100062374,
P003783,IPN SISTEM PREDUZECE ZA GRADJEVINARSTVO,PROIZVODNJU I TRGOVINU DOO Beograd,Serbia,BEOGRAD,100265029,
P003784,TRUDBENIK D.O.O. Beograd,Serbia,BEOGRAD,101979350,
P003785,WEISHAUPT DOO BEOGRAD,Serbia,NOVI BEOGRAD,104041273,Uniprom -
P003786,NAFTNA INDUSTRIJA SRBIJE A.D. NOVI SAD,Serbia,N.SAD,104052135,
P003787,TAGOR ELECTRONIC D.O.O Nis,Serbia,NIS,100616285,
P003788,VEGA VELIBOR GASIC PR SER N.Pazova,Serbia,N.PAZOVA,104120398,Cupac Jovana
P003789,SVETLOST D.O.O UZICE,Serbia,UZICE,101545822,
P003790,N TRADE doo Beograd,Serbia,BEOGRAD,100575589,Lepsanovic Miroslava
P003791,LM SVEM INZENJERING,Serbia,BEOGRAD,,
P003792,PROVAMIN D.O.O. Sremska Mitrovica,Serbia,SREMSKA MITROVICA,100791699,
P003793,CIPRUS D.O.O Beograd,Serbia,BEOGRAD,106614226,
P003794,RATAJAC STR poljoprivredna apoteka Beograd,Serbia,BEOGRAD,101182222,
P003795,SZPTR MIKI Zemun,Serbia,ZEMUN,103213844,
P003796,INTRA LIGHTING d.o.o Beograd,Serbia,BEOGRAD - NOVI BEOGRAD,104136786,
P003797,MB ELIT D.O.O Beograd,Serbia,BEOGRAD,100130249,
P003798,PRESS VIDEO D.O.O. N.Beograd,Serbia,N.BEOGRAD,104802293,
P003799,STUR TAJM Beograd,Serbia,BEOGRAD - UGRINOVCI,102734739,
P003800,UZELAC EXPRESS D.O.O,Serbia,ZEMUN,,
P003801,YU PIRAMIDA N.Beograd,Serbia,NOVI BEOGRAD,100135743,
P003802,EMIS d.o.o Pancevo,Serbia,PANCEVO,101817883,
P003803,PIK ZEMUN u restruktuiranju,Serbia,ZEMUN,100098138,
P003804,PLANNET,Serbia,BEOGRAD,,
P003805,ACG DOO Beograd,Serbia,BEOGRAD,104239813,
P003806,ATMO SKR N.Banovci,Serbia,N.BANOVCI,106111491,
P003807,ATD PUTNIK AD Beograd,Serbia,BEOGRAD,100000602,
P003808,SVP RETAIL DOO Beograd,Serbia,BEOGRAD,106706980,
P003809,ARHIFARM DOO  Beograd,Serbia,BEOGRAD,101016158,
P003810,FOX ELECTRONICS d.o.o. Beograd,Serbia,BEOGRAD,101306745,
P003811,MK-TEAM SZR Batajnica - obrisan PIB,Serbia,BATAJNICA-Zemun,106572452,
P003812,FEHER I OSTALI D.O.O HAJDUKOVO,Serbia,SUBOTICA,102992376,
P003813,KABELLAJT D.O.O. Jagodina,Serbia,JAGODINA,101725957,
P003814,AL PACK D.O.O. Subotica,Serbia,SUBOTICA,100958791,
P003815,STR CENTAR Golubinci,Serbia,GOLUBINCI,100532431,
P003816,BIMAX D.O.O. ZEMUN,Serbia,ZEMUN,100099309,
P003817,ROZMIR PAUNOVIC PR ELEKTRO STR Beograd,Serbia,BEOGRAD,106599557,
P003818,TREZOR D.O.O Beograd,Serbia,BEOGRAD,100255130,
P003819,CENTAR VAM Beograd,Serbia,BEOGRAD,103893965,
P003820,INTERKONT BERGER GMBH,Nepoznata,NEMACKA,,
P003821,KELCO d.o.o. Beograd,Serbia,BEOGRAD,100158670,
P003822,BUSINESS IN D.O.O Batajnica,Serbia,BATAJNICA-Zemun,105901726,
P003823,APOTEKA VIKTORIJA Zemun,Serbia,ZEMUN,104754298,
P003824,TERRA PRODUCTION DOO INDIJA,Serbia,INDIJA,104748759,Bundalo Milana
P003825,MILLENNIUM TEAM DOO BEOGRAD,Serbia,BEOGRAD,103079096,Kuduzovic Velibor
P003826,PRIVREDNO DRUSTVO ZA INZENJERING I PROIZVODNJU ARMONT DOO STARA PAZOVA,Serbia,STARA PAZOVA,104819581,Cupac Jovana
P003827,ZOTEL DOO Beograd,Serbia,BEOGRAD,100006605,
P003828,PHOENIX PHARMA Beograd,Serbia,BEOGRAD,100000266,
P003829,PROTEC ENGINEERING DOO BEOGRAD,Serbia,BEOGRAD - CUKARICA,103836996,Antolic Dragan
P003830,DONAUSHIPS D.O.O Beograd,Serbia,BEOGRAD,106420029,
P003831,MINEL TRAFO doo Mladenovac,Serbia,MLADENOVAC,101477899,
P003832,EKO - GAS SR Golubinci,Serbia,GOLUBINCI,103119138,Djuric Verica
P003833,DUNAV TRGOVINA D.O.O Smederevo,Serbia,SMEDEREVO,106468452,
P003834,SERVIS STUDIO D.O.O. Zemun,Serbia,ZEMUN,105716445,
P003835,AVC-PRO D.O.O Beograd,Serbia,BEOGRAD,100181513,
P003836,SZSR MAJSTOR MIKA Dobanovci,Serbia,DOBANOVCI,101544715,
P003837,EURO SPEED D.O.O. Beograd-obrisan PIB,Serbia,BEOGRAD,100051805,
P003838,AUTO STYLE N.Beograd,Serbia,N.BEOGRAD,100428361,
P003839,ECO BAZAAR D.O.O Beograd,Serbia,BEOGRAD,100290455,
P003840,CESLA IB INVEST D.O.O. N.Sad,Serbia,NOVI SAD,103146555,Djuric Verica
P003841,ALEPET D.O.O. Zemun,Serbia,ZEMUN,106257303,Zecevic Mirjana
P003842,URADI SAM Zemun,Serbia,ZEMUN,102612338,
P003843,GD IMPERIAL GRADNJA D.O.O. Beograd,Serbia,BEOGRAD,101727243,Djuric Verica
P003844,NOVUS - A.S.C. D.O.O. Subotica,Serbia,SUBOTICA,106367478,
P003845,HRISCANSKA BAPTISTICKA CRKVA BEOGRAD,Serbia,BEOGRAD,102681148,
P003846,BOMEX GROUP D.O.O. N.Sad,Serbia,NOVI SAD,104210867,
